,FloodYr1,FloodYr2,FloodYr3,FloodYr4,FloodYr5,FloodYr6,FloodYr7,FloodYr8,FloodYr9,FloodYr10
5805,171435.6024,57295.55844,101991.225,54250.29894,73318.01205,115884.3396,63566.68823,57868.37114,313326.9496,51492.2976
5806,142936.5088,53598.7229,150507.7643,102376.8925,71921.6971,199975.7351,413209.7773,66022.2131,46345.14063,92336.15127
5807,57578.64389,61788.38498,159235.3142,47653.94458,54757.10961,56675.05485,121784.1801,46370.269,105684.0079,102936.0428
5808,135574.9882,62675.83368,251338.4731,97198.28725,173285.0664,50869.86141,58054.07989,143872.4662,48082.75602,76634.87395
5809,80811.09157,90033.12877,84409.25598,62712.04013,50205.44743,46784.23809,158771.4572,279510.2529,61260.29063,50798.34592
5810,88478.49989,196916.2006,51021.38102,257253.6029,84013.87896,47579.10682,48118.21909,106671.1204,105703.1166,64946.19124
5811,59379.71845,91336.66026,53718.52062,14448512.87,59968.79713,55922.2611,66144.61675,56293.26396,183179.0306,52296.27723
5812,85007.81427,72104.6298,109371.1727,49730.56842,46771.08889,56793.45851,215838.9361,503935.3466,82145.186,68741.82618
5813,60243.30031,61209.72687,812656.4613,85222.23354,48863.63778,139644.7617,54095.72041,61834.76818,74026.60393,52316.1988
5814,347881.3562,48745.39527,50534.46268,45001.11658,61184.53593,47511.19091,101650.3296,47312.11955,52376.09688,72915.12683
5815,54254.64529,62058.64212,248090.1706,191143.6344,375005.8318,43958.59961,67151.80808,72699.45651,66623.76006,255828.2097
5816,172825.9897,42499.88362,135029.0093,78715.65942,50314.20778,104421.0812,73002.54245,81359.48071,116775.8506,72423.18653
5817,68115.0233,297964.4285,61901.7758,49661.3493,57697.21995,88329.38791,65183.85211,83512.1376,96847.14938,92801.52373
5818,398620.744,102285.4484,67621.56942,182904.4019,67756.15428,47363.85654,196294.0932,62343.19259,62415.69328,112175.0783
5819,166102.8255,59845.02465,45940.27941,121267.5287,205284.376,209891.1904,109045.3776,97000.01032,70352.12223,247359.9152
5820,57818.80485,107121.683,264024.4457,67156.00784,425257.4302,335183.5804,193219.3155,50358.97229,97186.56056,119720.1289
5821,56281.13484,53710.88967,46944.59638,68213.32605,578548.1917,310542.8343,141603.102,121562.0017,3092010.068,51389.59739
5822,80513.24455,49284.64277,183336.5239,232106.9304,275559.9847,52538.50687,62508.12136,46221.01018,44671.88275,63172.09196
5823,65122.11632,100762.4454,73612.65594,168552.4668,129410.7966,48811.20395,108489.2138,61555.63854,66159.07639,113527.4817
5824,45694.50945,47799.31866,76931.84076,48340.73829,74871.77921,107473.7784,91783.33638,81614.44923,87074.09363,49572.08654
5825,86409.05072,71017.92238,81519.3654,55676.99618,124525.6746,55879.91724,49794.0121,58652.4476,59537.6142,61384.43118
5826,47887.93729,53303.87221,44768.04382,94049.95406,63760.57512,86032.92604,45968.09624,102171.1198,69813.40272,81424.24124
5827,42697.7838,300808.46,270216.8464,48804.57039,49683.52115,163168.016,58783.6977,62990.27294,49088.42286,42800.09663
5828,69067.95773,75400.37741,126150.6316,40425.9719,94219.8094,60809.95312,47018.14485,87549.98935,62236.90836,49201.26091
5829,49754.116,187466.7436,52178.65248,68026.46567,93399.05688,51210.25653,61855.27199,1907972.787,93833.57872,51426.26111
5830,54889.18582,43413.7578,86996.03751,590501.811,172781.0587,80632.95548,48018.87012,380564.6707,58651.91232,197465.0335
5831,54386.71713,272361.2386,50505.82495,83376.33945,55165.41832,110753.6314,130131.9731,168520.6693,273186.9139,132348.6282
5832,243762.4576,41428.48719,159078.084,50983.53188,53208.58762,99091.59433,53231.61486,126995.6232,633982.8184,53550.47002
5833,47903.54166,68125.05766,102711.4496,52055.88199,49550.74529,75305.31167,41698.81054,77713.91122,59568.12625,68986.52829
5834,48951.90149,184323.074,72880.29554,75857.95182,928944.503,57612.83539,141221.6933,112127.8731,104471.753,48361.89829
5835,48502.96163,138052.3555,203069.1359,399179.1908,70691.0384,115296.3078,50968.96622,191987.7677,68401.42636,95840.83964
5836,109276.0212,54686.58569,57315.4274,210633.2062,116443.6687,148449.2355,89253.69509,62147.21517,76073.10346,67142.37117
5837,45829.0724,320129.6399,111124.3527,79881.79045,68343.47138,71255.87498,119269.2768,317217.9827,52066.39362,56409.19555
5838,65355.13703,314403.6223,152971.0151,190626.8003,71582.24564,107809.2443,812714.7942,290928.8011,36683.93908,47922.14059
5839,87920.86471,227706.5628,121647.5304,103730.8024,46356.89835,388142.1265,52748.28108,72334.47246,54242.18988,49729.82025
5840,139353.4086,49212.138,45275.86992,4789664.134,51225.97447,60965.86857,65625.10426,88026.61976,66342.49334,73659.09998
5841,112593.5177,124782.7283,64932.58883,52637.55231,62674.19086,119514.837,62105.4034,50681.38104,48315.3468,1254576.936
5842,50032.03137,76447.50688,60422.02341,48538.06747,72241.57859,47186.39863,106489.7268,127535.9205,306377.8536,45967.10232
5843,66558.91081,64146.5893,98464.6075,256965.1998,62535.18765,90803.57974,172051.1636,115554.0898,76417.62401,51406.27779
5844,72815.18812,51186.23021,209689.1935,98795.94191,43038.76953,50688.0783,99232.34333,56386.77686,154402.2115,113202.1685
5845,53459.80607,85652.02404,70397.2849,420286.7851,48612.01027,55941.31577,95172.39218,97580.75829,62574.09688,88474.8023
5846,161279.1223,46737.91786,234308.1121,50017.98879,53624.97251,90542.64878,108755.1891,109797.3767,48737.09038,62396.54218
5847,53487.72064,69593.39108,129059.6982,85407.64347,48378.53702,189205.8296,90852.80079,46207.61856,75531.59486,280902.3427
5848,776995.1724,66048.21386,102831.8816,116706.6209,57503.62894,223668.9009,105307.3239,46937.19994,304517.8161,52608.11138
5849,146518.0862,72648.58653,48935.18099,45501.38538,56405.95224,202830.5045,48071.30134,55644.51587,54090.13537,98584.87835
5850,67102.08673,94537.10375,72734.84426,160049.8385,162978.5616,59175.50238,106701.9343,58563.68952,74100.63955,147006.0323
5851,109639.4773,55302.17747,109754.4873,220914.3821,56392.23828,50034.41625,145996.7509,60640.24097,143225.8732,54950.58519
5852,152266.6406,77265.87358,207991.4185,57014.80876,51523.83342,56561.64945,93868.53393,300619.2355,67849.49145,123336.2537
5853,45653.64359,291673.329,54794.37258,87293.0348,83119.20279,85110.47874,49688.41136,51528.09834,48729.64321,91524.07502
5854,99534.68116,114398.4865,48905.78274,115190.8789,48141.7324,107821.4508,57224.01466,60080.92927,51116.35903,62335.19836
5855,67451.6142,68178.1078,70076.92149,150568.4701,72204.81331,65476.30049,233153.2809,172677.1295,74055.21594,372499.205
5856,100254.743,122540.163,85655.08928,41810.24134,45861.28788,57105.33849,106775.7668,46914.11641,63378.85965,59071.32323
5857,71949.32003,50753.86018,47977.81107,428069.9285,170935.2574,82980.2084,404341.1974,49516.34826,67878.67292,91637.58965
5858,59552.71442,137174.7306,47098.14006,70631.61671,51754.33319,47636.34953,57570.27825,65744.85062,161653.9982,87924.83054
5859,129662.4058,65609.15046,156009.6041,64766.27198,83555.60807,58948.86256,46642.60575,504431.5342,50591.72586,57173.03371
5860,196489.465,86472.30723,274973.0313,58160.80651,144504.896,46879.25641,59420.06489,54847.53197,327611.5068,53237.9202
5861,54791.21217,192061.8278,110190.8836,53635.52837,66727.74767,103248.0793,50061.40468,97839.95847,67795.42226,48030.9905
5862,53365.20465,641204.1277,82075.97473,82071.38462,77517.71489,61095.33037,83573.23482,358146.396,51977.21248,75944.32582
5863,167112.7011,49999.45329,93330.29047,130468.3288,54285.6365,501521.9074,224831.8457,99772.08673,91853.30546,57785.79228
5864,46652.64654,116637.7856,75456.6792,200006.7041,252402.8005,280845.1095,54477.02663,173100.639,46675.25485,137860.0851
5865,54039.82283,744865.8426,59942.18133,81879.23217,56584.29889,120629.8597,118605.465,89780.07312,57125.59036,50162.95405
5866,131324.0229,66642.28802,182502.3027,84954.10866,78614.03816,138561.5227,167339.8454,67056.05174,75673.1069,51982.25576
5867,74729.15418,47907.11821,124164.6488,121467.9788,70859.90286,119541.4465,66461.3028,56689.90818,298342.7757,68925.68783
5868,59593.49059,81268.94148,53748.29769,94678.53197,86263.69797,53881.2102,1145758.367,50646.23261,966689.2996,59310.1258
5869,45967.0011,60299.36126,57523.08146,103966.4732,52318.50532,56785.26079,61560.05654,121397.0776,63151.82466,74407.66525
5870,146663.048,90416.22088,156428.8196,113814.0576,175453.4152,45545.4147,76294.23241,63297.22773,56514.69443,50895.12183
5871,658008.9415,55933.23584,109312.1535,45070.74218,56777.90949,102087.1224,238607.3356,68492.27134,48652.51695,73642.46049
5872,74421.94017,45161.94972,71301.53982,72434.93024,411994.4419,57306.63198,158832.747,68644.36753,52040.76626,62581.4193
5873,84203.75157,60473.36453,50275.60154,76523.81379,146843.3693,226367.4313,110718.8675,343921.1338,113562.8196,162072.5644
5874,59873.55331,50817.46002,63906.27586,1401716.138,73399.55937,264526.367,119543.7584,60888.78651,59203.57076,373428.083
5875,103647.9531,252353.0574,149647.5734,181896.4531,50651.74934,58342.4943,67756.05912,84345.23122,69291.16481,93102.07364
5876,56894.41554,338301.4426,66040.92329,66510.24443,56081.17602,143516.864,51174.29951,77235.70754,246207.2956,93603.45032
5877,48388.63467,46734.05136,83775.45434,56551.78179,71000.91834,63729.89089,54375.21077,45227.18927,142291.6391,57152.57593
5878,86955.79648,424311.9863,57000.10718,59060.68616,163032.4016,72287.96668,60992.41547,461544.4448,448522.9042,129636.8765
5879,61205.5219,114566.1412,79129.59701,61974.01194,77033.68526,66198.94894,55517.5865,154049.5214,65291.52124,92841.78926
5880,60209.54013,69683.23273,63356.15811,47732.17965,124354.8574,71359.86078,103966.5569,145844.6774,96827.06512,46978.61508
5881,50205.89179,64147.42391,179811.2781,72902.59238,1499882.815,48926.02461,162021.3897,241947.1012,117474.2753,40196.28739
5882,94204.24037,77631.9188,201815.1372,178241.797,96333.5103,44906.7665,56656.13669,50364.89429,48515.87077,73663.83895
5883,52943.61712,54102.56718,278083.971,132390.8936,110956.2896,114205.9376,55720.58548,111302.469,51351.77118,171287.8221
5884,228852.382,96166.07015,43160.5511,50805.59184,163294.2794,89623.03142,87860.81063,55686.50331,43706.7821,50563.08302
5885,94726.97111,67687.50095,421811.1539,51382.76414,91160.64024,52266.15631,50776.87016,75251.11296,104162.198,106743.3091
5886,200239.2111,60998.12557,132219.6406,145852.1306,129572.2431,52018.98976,936269.8838,335126.9042,69057.23573,322205.2422
5887,65788.69546,198091.4728,45092.40395,48260.73009,43202.99865,126963.0944,97945.18411,110162.4654,65549.73969,125330.7372
5888,114805.3912,554457.5196,508866.3275,58014.26438,289321.7334,118255.6627,69813.68442,169056.1258,355971.4385,197294.1361
5889,49289.49185,146742.3223,66308.67379,47387.47027,666290.9632,64709.73315,46642.81646,98615.07027,745647.1428,51852.53652
5890,92506.92386,162059.2892,332194.5625,65285.0418,77439.70432,47127.70464,73253.06792,289162.003,83010.24018,119416.0407
5891,58991.97457,105455.414,260701.3315,93274.14598,68461.4316,53437.29397,96336.12269,54054.08052,135548.725,155507.2326
5892,192004.998,72471.59313,74433.5098,47724.71547,288386.9964,54804.13271,43099.46359,115321.58,51312.33334,338701.2813
5893,171417.7642,99816.83489,279362.8234,55567.46548,62142.69859,102423.1229,119476.187,187230.7018,134011.9918,57505.33502
5894,57304.97901,53002.73943,46532.97115,97182.68903,111762.2295,67240.55745,116781.3786,57673.0735,48019.89335,52732.59625
5895,81310.91149,108391.998,129424.1349,217472.1969,57423.7678,311081.8419,55115.95818,214299.6049,54722.34846,52371.79288
5896,81214.05301,49280.72538,43774.01692,56058.22179,50092.07795,92050.57523,130519.7722,46450.99169,101094.2704,66532.9818
5897,107623.4265,57056.57571,60956.08254,77366.33993,52450.73839,112156.6058,69734.19429,69849.12826,51489.05752,87407.69554
5898,66263.52327,170095.9282,99424.19671,92069.75586,666139.1038,179883.7463,55982.33445,114534.3375,364021.9406,176786.444
5899,54628.10732,46627.56173,337252.2485,49696.6722,47339.48283,52651.84951,155138.7785,67542.24344,84527.46766,43854.49858
5900,55357.56076,74391.5889,53107.8485,124262.5628,59694.14183,69982.45909,719090.2689,52427.1787,237658.8197,65099.55792
5901,83260.34272,53727.43047,52946.3654,62079.36995,276704.7735,52318.31239,217937.8,93085.07001,101775.5992,232188.2733
5902,210936.1252,68890.01267,196854.5086,62085.36478,2712990.334,64671.34063,516545.0167,59649.97241,61987.64262,54874.06488
5903,46398.43644,46159.48575,110056.6051,49207.71907,58973.60274,55478.73423,139455.8164,99161.64937,66306.96186,79021.65808
5904,47649.67592,93238.98829,47621.21233,46959.90669,64682.67515,343274.4674,71614.82273,50499.40363,384492.6415,214918.9932
5905,68147.6599,255277.8799,52228.88231,44532.53648,50307.95091,97650.6258,53251.14459,52092.85182,134607.6111,54205.71061
5906,47245.42896,47635.01212,204346.958,87523.88052,65361.27655,48675.96646,46799.88819,952504.8699,47105.32472,41756.37844
5907,49450.09734,47438.15461,48146.37022,116670.2177,81232.01778,45083.28949,46661.26378,191772.079,306060.892,85617.98761
5908,377268.4524,271855.6958,463358.3168,120995.6779,137661.4092,316786.159,52245.16375,72010.70784,52900.25869,362368.2804
5909,87196.93984,80302.67042,54044.33273,42884.00585,48686.92098,117290.3023,95198.36212,202345.7422,54702.21364,65617.43462
5910,155315.0647,78791.55128,58154.90733,48040.01523,970337.4659,55400.12042,59219.28121,43702.94216,57871.16503,170912.8753
5911,57987.53099,48972.93314,51758.83262,122265.243,52239.37032,438321.0092,53418.20682,46701.41443,141258.5272,44195.61728
5912,76433.29933,44416.38748,56280.76969,61429.76021,68586.99913,50714.78032,136673.2848,63215.13363,47471.97296,43941.71008
5913,94225.9313,48075.41583,133126.1266,403837.5478,105174.5079,102171.5317,66780.6354,73528.96188,44001.37505,65937.87063
5914,58979.74345,61344.3267,191965.0962,48588.90126,398816.1919,74346.0301,96806.01669,57797.24545,140147.1673,75882.83489
5915,53894.0992,73800.36223,173785.211,50752.05034,194620.6684,67148.33291,50495.40737,48426.8521,55321.97576,51144.02551
5916,74908.73976,56251.0565,84746.15518,61376.20007,63091.32391,199532.1882,58275.54187,107047.7606,51517.07473,256880.1814
5917,108701.0601,94115.30666,74169.15422,52542.41146,58289.93797,55387.14359,90459.31465,68276.13178,48770.19616,50737.74967
5918,148714.111,53097.60777,57275.49944,202613.1572,72473.54803,88250.23675,114266.132,128997.4678,237608.7197,66224.94343
5919,138164.9621,41080.56746,96938.49624,50166.87001,51977.27927,72763.68246,64672.97791,82923.88217,47748.16099,48176.63379
5920,53167.19527,51400.7214,116848.7451,181025.109,242984.5531,53508.77241,51379.57028,128897.9534,57589.9547,117970.9175
5921,64096.20897,52641.2708,54297.47651,291778.0986,51187.6332,93109.98005,323705.0562,139444.6884,61257.13342,51554.52512
5922,125276.6906,117459.4203,250031.5793,194248.9517,46026.06241,74433.69607,61791.25054,52620.08709,65314.898,98989.20518
5923,61460.49683,94169.29123,51211.71665,62024.2795,65359.7476,52781.10062,293307.534,65558.1217,908541.8894,334107.2133
5924,52294.08967,48771.649,62437.93011,75600.19183,54949.65653,150499.4785,62190.96687,58902.50107,111606.0286,537495.3651
5925,54397.42392,72872.44887,181924.1036,84930.3089,158761.7699,68422.6121,137222.1227,64679.3404,151123.0067,106289.6402
5926,75468.35746,59585.47106,47145.78991,283975.958,130801.6874,85660.27094,905571.0425,146575.2662,65726.34466,382623.2596
5927,170908.6084,81625.54472,76186.95555,98686.17247,68931.12436,59429.70083,166633.5961,54248.96175,57569.38654,133016.0767
5928,48727.85355,49224.30748,83243.33422,209158.798,99333.05396,189153.9986,55201.35058,62710.61554,110439.8113,55723.58639
5929,53683.41244,60518.00741,55319.87598,83831.25568,153445.6569,222477.8716,97019.00199,108929.9966,108637.7725,957434.0961
5930,68725.74828,95167.86683,237608.0391,46636.31157,50909.66962,50417.94068,41343.48175,89156.30941,49171.50272,79697.61011
5931,59823.48312,63919.21898,426449.9156,55319.70436,81259.77455,54249.1998,769368.6703,56100.34993,55918.64461,56186.231
5932,84863.34671,56688.94203,451267.0154,61026.84743,255051.3628,44913.99873,48033.57319,68829.95636,50633.50743,118661.1861
5933,80679.84567,81451.43816,116266.5214,76286.10288,53871.58134,58710.75862,63594.38603,144831.8941,71561.7403,111579.8932
5934,155512.3584,85466.54901,182723.4879,132268.4774,243070.5199,68793.76171,60922.07959,128220.446,109451.4363,71773.61161
5935,185032.2519,113344.7947,92841.43109,66412.38925,106040.9362,212861.5092,111919.8667,116365.775,53900.94665,48617.69493
5936,99554.49346,45045.09575,50494.07318,758564.6097,47919.56692,56093.83913,52445.78508,69963.45154,67904.08665,242669.2765
5937,63644.80404,65050.15163,52586.95276,206185.5444,72500.63507,56916.50002,198899.8823,48774.28695,232047.5243,141205.2932
5938,57364.80444,55138.80909,214132.9335,52158.77289,405948.2494,61746.22125,134619.9294,49901.26914,56738.21191,137034.2994
5939,184652.3336,259293.6396,75422.26108,54954.75165,83570.73136,209818.8986,65792.58415,47876.96712,52040.20704,68390.07801
5940,186994.9913,267626.4208,54436.97793,62736.12378,92518.49231,235444.0047,69589.3258,232533.0995,95207.49138,80209.10553
5941,57204.58536,59772.55418,133726.2123,45675.58462,84571.01892,78920.50802,45323.16031,70932.55607,98709.60421,101864.3599
5942,72267.46585,54969.95861,200243.7689,58381.81161,116018.983,479320.1315,48675.01522,179030.9533,47497.64037,178804.4022
5943,51435.85128,55537.62633,76124.00157,81000.80278,291880.3597,3001225.538,69917.89865,94624.47352,45215.17347,92112.33017
5944,290059.1458,49210.64104,51391.11578,44135.41853,50294.00223,48223.39343,61784.35446,1106127.463,53574.11184,117305.7604
5945,50341.41387,49261.66804,53366.48725,51363.24515,85326.54843,50431.87828,74352.53907,227263.2425,75917.58908,230315.5308
5946,51280.59458,526405.4835,85282.74133,118556.1584,51961.28416,1651020.294,119222.9693,167476.9315,346346.5191,355242.9066
5947,109555.2159,73313.21462,72418.26889,70141.76611,75272.42467,42631.40886,54865.38938,369331.9747,75508.02882,204463.8358
5948,107517.8094,348378.8438,56383.59255,57141.18329,81754.19021,584568.7698,49646.73098,88465.08932,116306.7065,123114.7954
5949,230502.8981,38383.05111,49665.10893,124995.7619,65960.54559,148788.3723,51567.0305,47353.03749,50748.43941,45368.54127
5950,59432.08385,47475.76884,51404.78156,65286.35255,65780.0458,56058.78122,77297.37388,63462.59103,48072.63032,67114.3398
5951,51821.44202,198928.8512,81132.64346,45454.10755,66558.68351,221704.5868,48600.37364,76112.29206,96761.32248,51268.42268
5952,60334.57623,146866.635,89226.84165,105625.1772,92286.99681,50756.9816,49987.90819,169779.2953,72637.69685,264182.1448
5953,399316.3633,50562.63848,210418.8928,65902.86527,92924.23072,274972.8478,58082.33713,49397.82794,62219.37201,398543.4177
5954,185862.3093,61430.54772,50552.17281,122741.6581,287011.3697,51080.48872,256549.8359,48188.48251,3930874.03,185804.6151
5955,182433.6634,79285.90466,70425.52076,77679.27622,69543.53548,49774.95365,125115.3823,82270.66742,54299.74156,84512.09246
5956,48438.31761,68739.98557,104730.8194,925171.0952,67329.89631,253631.2171,51497.90633,47694.97552,56964.62108,68981.90913
5957,80366.61997,184640.3922,48070.95552,88964.06718,55736.13656,56274.99696,55249.4563,138229.175,358589.3276,366145.699
5958,149430.9233,47359.81614,66962.87185,94644.96603,48332.82646,49878.0626,579577.1353,234750.6534,172481.9037,188834.8662
5959,173587.3931,100771.0868,90170.98084,96213.90662,93755.44967,47112.27032,251476.8349,50786.95919,157991.5654,173727.9897
5960,113583.1921,56420.3953,467772.2219,458414.0079,75913.43768,211726.7992,46948.58766,57931.5124,138576.6624,51982.58184
5961,59852.61111,54022.79844,69247.58653,47231.73224,60020.55114,79844.42455,113164.7258,52642.15774,50721.51118,46880.86651
5962,53462.09709,108222.7686,66515.96822,47288.21806,51602.51045,47397.76353,129903.8058,88585.95392,243338.6071,95957.05571
5963,61087.37613,68169.77766,75604.37004,70465.00514,110170.2702,47357.46874,593558.5223,55381.53555,119681.846,127940.4765
5964,99097.55202,90296.53868,130641.1307,65415.42993,257667.2732,66821.95248,224915.7852,163649.4023,153328.0669,56427.17744
5965,845539.9996,76354.65653,48663.38183,113190.9044,170826.7016,201171.992,220387.5047,48172.5431,160849.97,64584.08281
5966,49539.79098,44153.46035,273264.9695,59231.98886,80711.29476,41911.4243,171943.433,133689.8591,51030.26339,140940.9964
5967,46006.09729,67687.3633,113624.509,112235.3646,66754.22575,159042.7403,207136.6697,51076.05842,70417.83341,47988.30761
5968,52164.36342,61495.93123,416544.1614,60770.53378,96281.42984,111803.2857,1619545.946,58928.86212,79840.26188,65695.99489
5969,52963.81288,312311.5925,46885.97435,58990.71075,202928.9805,77769.5903,84200.21245,145537.8996,139347.7746,102966.9361
5970,530716.9539,83187.63256,111222.2974,70659.81739,74646.94508,789740.8241,102499.9322,354997.21,43601.03327,68799.53419
5971,200418.4423,202254.9688,213967.1881,76036.21329,86367.24207,101138.1514,95415.77282,91903.99296,67505.34874,48917.95334
5972,56601.50951,802287.9864,57634.80028,50787.22529,55240.52502,50572.04591,92464.27191,83326.44398,52156.88456,49345.89723
5973,209926.3517,72509.65066,78925.70484,139052.6707,127510.7868,49735.25001,72352.2976,64948.21453,66357.37859,57154.11124
5974,54746.77341,48285.73418,243125.8474,53575.22139,61550.17034,49246.02509,53644.21971,96050.34525,108341.2908,114316.0509
5975,83116.97094,157695.1244,123123.265,52785.10743,45921.23616,68547.05418,66922.34212,88307.04214,99959.9302,86404.30933
5976,177976.6966,680226.4,106006.441,50675.19724,182669.1337,1138895.432,87861.63806,168126.5131,78094.76335,68945.3409
5977,56893.41474,39428.75421,120673.7815,50007.78967,70059.54881,46185.38447,48997.81099,172156.1547,75816.63112,123365.5612
5978,52450.25444,367550.1148,52935.26694,56380.83258,47666.86294,51049.13333,62035.81002,44538.16806,57810.20359,54294.74589
5979,55721.77979,127593.6514,54007.52631,211567.155,48614.22685,75425.04187,73394.61571,96609.3174,103284.1265,55135.99497
5980,105058.6641,57153.71112,57822.10208,69151.2747,289932.672,71626.99591,48667.07351,49326.70205,48671.87121,61088.07607
5981,48967.99264,49088.84287,57673.81845,90938.29454,53329.17435,52064.50106,179772.7032,79572.73334,59302.07647,47587.07019
5982,87084.45497,59059.06439,47218.69284,58041.10849,104405.3918,187827.1824,84839.89687,59949.18585,49348.59005,237035.6562
5983,51264.48232,64050.42549,66960.09315,51094.45029,49207.17955,49158.66116,319435.9595,95155.30077,52136.99818,206910.543
5984,142143.8025,58873.56608,51328.32825,63973.01041,115137.2815,104059.2485,266014.538,60699.1078,212924.7029,62433.27735
5985,65258.78366,125395.1925,79970.29811,115858.3368,45680.17878,69124.85767,77820.02596,46457.26021,120543.5754,84493.33887
5986,60982.88231,50020.92138,224841.7858,64969.24719,148054.9297,1710283.391,45184.59789,52089.89037,49638.67755,603412.0446
5987,187776.0706,105284.5742,185238.2268,222269.7838,110541.259,85261.58362,94404.51686,90284.3338,45035.83377,342653.0391
5988,74715.59969,105621.8417,144012.6566,40077.05099,189342.2173,213574.3414,462191.0076,50274.91083,61719.65745,87488.2914
5989,545164.2096,59440.75322,46197.4199,59963.99891,46894.23582,51254.082,46315.67193,103029.9525,214339.2744,46714.88342
5990,82879.09745,42096.29479,145921.812,140330.5084,62219.71602,118944.5827,236861.7552,52228.71237,151185.5799,55406.37825
5991,57640.60704,73203.55925,70328.21284,207319.5097,186040.7769,47784.21906,53316.39468,50525.10801,147690.5088,241165.2843
5992,1155534.136,110913.5424,637082.7938,94253.126,127404.9555,52150.69267,52749.08269,198251.892,49720.00369,59466.99622
5993,55370.74258,56096.38309,446548.5126,150740.5738,62902.08687,48772.07246,50491.11911,52612.04088,387772.8071,51851.51631
5994,60380.58123,435618.8931,47595.52344,40763.93661,115558.9997,66552.97412,60662.18122,74400.91628,99420.48573,217934.3703
5995,53897.47155,117011.2142,45359.2573,459980.3736,52404.97951,231681.4411,65475.12897,57910.6555,149577.6955,56670.62849
5996,212546.2078,99382.59369,48544.7507,410172.5262,75883.10523,47595.22915,392169.734,66337.41915,62460.5534,183846.8753
5997,134868.8184,48630.72899,203879.5336,95712.02391,49609.00258,62490.09662,83989.2844,53192.99362,64188.95817,79146.12158
5998,264151.8345,61083.62368,83452.65715,49026.16589,153133.6698,55584.3073,95268.17042,46317.24672,65154.78176,80744.39517
5999,64406.83057,56448.77397,239826.7597,66986.82172,95794.58573,62411.15415,145472.78,46068.41276,68576.932,102738.6555
6000,77723.3565,200997.1345,559106.2374,71615.85133,92954.15754,81566.87862,161947.0501,114842.1084,73782.95675,61357.18115
6001,58629.22409,78121.72047,64590.8527,51254.98398,108633.0266,54633.06125,78038.11695,64767.56427,50805.56009,49931.39379
6002,55186.38775,47690.16578,64418.25945,51528.00424,60400.26484,69382.61622,49360.95921,92059.14442,61871.09824,49771.01623
6003,48516.8258,56316.39648,80757.34396,52315.416,168337.4561,85130.2178,76840.24979,649685.7317,151814.593,60390.11066
6004,45739.59874,189363.9451,49189.29457,51464.98022,81093.45298,331889.4726,65766.90771,68956.89951,70767.6329,52750.67951
6005,70603.94461,80504.84434,65038.97868,82403.17999,51472.61462,59976.91863,50014.79247,111052.8066,55316.20151,213815.6212
6006,156010.3778,58211.40828,45783.80121,59727.48247,61883.90568,166948.0317,61236.87732,48045.02197,60672.16249,87738.01195
6007,289850.6985,85016.16151,224720.5996,29689.89298,273737.8581,82531.8913,109600.2357,301434.1498,120197.1425,132985.965
6008,126293.9737,131495.4406,52994.02779,83116.41516,168494.9957,105917.3462,45144.21074,49501.41902,153297.6434,422073.2671
6009,48312.93206,54042.36693,65078.9339,717682.1898,126607.1993,57196.13544,62062.89098,78024.23645,73023.98907,98223.56624
6010,82245.60272,113681.5121,48716.01812,2123175.2,59031.93468,86710.92834,67804.64396,53662.94655,55021.51777,61471.61449
6011,51564.07864,768321.9306,65813.09586,410479.233,341171.8921,322790.4572,175151.2217,56106.59292,49485.48425,57391.99191
6012,224296.0468,119579.0271,56239.42302,51638.21994,48860.84922,86112.59632,117107.0341,129511.8396,50654.53613,229988.6544
6013,73648.14733,43470.77577,56655.53612,69175.30935,66318.09578,51527.66807,44397.05115,602582.9329,826366.528,48778.16896
6014,56604.98541,71370.95719,160623.9197,57471.60827,53155.56711,216488.7289,49306.53919,132144.4059,59455.56019,65039.41129
6015,192495.0613,62535.69926,110570.3047,66532.27016,87425.25171,224792.2664,156159.3027,87241.24218,60961.01201,167768.9418
6016,128768.7055,59113.31284,53741.25777,93994.50783,119531.3098,48989.00331,52229.21082,62223.2829,50646.48159,108098.5877
6017,67677.14648,424213.8295,101714.9748,70346.27057,152994.5438,54580.01292,47001.09323,65678.71311,196528.24,98825.33673
6018,68517.55587,185692.9537,104478.4175,51020.60517,56344.4085,515210.3799,48777.17885,62849.53705,96152.57168,654572.3822
6019,82009.44634,72692.58997,416655.9479,107969.3803,78800.99248,109731.2392,125824.8451,80184.59617,45446.17947,75944.25757
6020,103578.7213,90711.99573,60255.15776,86546.36444,47035.65024,246683.064,49213.77808,54855.99152,55432.1437,66862.28379
6021,172376.894,51239.88325,92296.55481,87371.2749,82945.6233,674581.4651,56290.8392,239753.3459,109022.2817,194952.8094
6022,73771.79312,361831.4427,48474.86772,49180.45527,64222.21934,82885.59167,61007.44587,63258.45904,44646.88571,349172.5617
6023,54947.99367,88944.60258,55838.20387,43067.27909,83993.02759,211133.5121,134304.2368,80878.60407,50076.43103,218554.5653
6024,125241.6254,55805.33584,106180.7668,152626.7015,71178.91321,119795.5749,167671.6174,55622.29032,75300.30767,271595.3833
6025,53878.18542,57500.72248,186270.9831,317972.1724,53655.44689,57221.62884,69685.50631,94856.77521,1032441.064,103937.3186
6026,52533.11538,84651.26209,92174.41249,110117.7959,60779.20801,51259.63459,137797.2287,60314.9691,57140.09267,56707.6767
