,PensionYr1,PensionYr2,PensionYr3,PensionYr4,PensionYr5,PensionYr6,PensionYr7,PensionYr8,PensionYr9,PensionYr10
3934,0.098676415,0.127259796,0.117568767,0.07707027,0.086289957,0.076572356,0.117197764,0.134584227,0.086301806,0.049876226
3935,0.125380954,0.119459921,0.060420986,0.100807336,0.077126136,0.088554802,0.084062479,0.150618499,0.106000726,0.08200275
3936,0.116839321,0.048936959,0.079188465,0.103773487,0.089558279,0.082242423,0.106191604,0.167600535,0.100499724,0.127368938
3937,0.078195933,0.094732357,0.06798516,0.12178447,0.111721586,0.084652791,0.071995548,0.093922234,0.0960119,0.099619874
3938,0.100366519,0.15641924,0.077447362,0.104972327,0.105590989,0.094291524,0.077283203,0.084274247,0.12683921,0.065144074
3939,0.116468174,0.106067438,0.098594803,0.07681044,0.049332991,0.089471615,0.114805828,0.102293466,0.044981715,0.108041351
3940,0.073734104,0.07362967,0.053268938,0.117890956,0.11505198,0.137182216,0.078167928,0.052789686,0.063308482,0.115876326
3941,0.131089349,0.075219819,0.118824369,0.089751655,0.100955142,0.084273526,0.05203011,0.094070299,0.12603827,0.022516044
3942,0.083705522,0.116501809,0.106404454,0.10719086,0.098683788,0.104947858,0.090774927,0.127039444,0.051224295,0.114530027
3943,0.03670792,0.114518493,0.068927774,0.058200027,0.090109648,0.109438236,0.09651809,0.091374473,0.11617796,0.084572104
3944,0.078482089,0.041268974,0.084183625,0.083450634,0.093670538,0.065033671,0.057213051,0.117967393,0.094086432,0.083369213
3945,0.100031734,0.063480163,0.066723413,0.077223995,0.057880779,0.097762608,0.087814066,0.076451515,0.117851001,0.101884687
3946,0.108106172,0.089612677,0.099882243,0.105855012,0.064654956,0.087625271,0.084158781,0.13071778,0.098376366,0.097150524
3947,0.061266979,0.092480598,0.119999772,0.0897118,0.142798174,0.089676314,0.088973979,0.085810203,0.037586301,0.090521664
3948,0.083957985,0.037755191,0.107189919,0.080326972,0.112748683,0.089296209,0.103673743,0.107571911,0.096104867,0.060582499
3949,0.108208376,0.097290663,0.108154925,0.094756661,0.064068422,0.082202599,0.078719052,0.076503263,0.112216893,0.064677954
3950,0.037659429,0.100509743,0.082142007,0.07758914,0.069033112,0.100262794,0.089785934,0.094670185,0.081364566,0.097552978
3951,0.061227553,0.057867199,0.127631563,0.117706241,0.07567537,0.107833664,0.098173627,0.094158362,0.080095169,0.036714622
3952,0.097730711,0.104949248,0.074988439,0.040838876,0.105728252,0.110955917,0.099482192,0.114378319,0.084249999,0.116085487
3953,0.109894106,0.062418863,0.106535878,0.109009949,0.115609275,0.090129083,0.080347471,0.091518948,0.092413844,0.091505223
3954,0.084876199,0.129553848,0.115662681,0.087454953,0.091513881,0.113316471,0.078518064,0.06544816,0.119482893,0.085500256
3955,0.099828186,0.090830117,0.082249047,0.121405791,0.10611531,0.122004078,0.061373461,0.084996263,0.054987298,0.089214326
3956,0.107448065,0.076162057,0.09630388,0.104840814,0.072084036,0.06686502,0.067481508,0.102508486,0.121138948,0.116041511
3957,0.082581396,0.087305146,0.060150395,0.062930483,0.092130184,0.050698432,0.145524608,0.112466344,0.079713365,0.117042894
3958,0.095242603,0.131994143,0.086237661,0.072934378,0.089807757,0.077133185,0.108751865,0.075208491,0.131137146,0.115712456
3959,0.09483528,0.095818574,0.05693581,0.074820084,0.085964867,0.08298555,0.117499566,0.067067739,0.080254523,0.090875558
3960,0.088304633,0.097441565,0.080660053,0.062117893,0.08984662,0.06265758,0.109254692,0.084663643,0.073682687,0.106841331
3961,0.091570347,0.079507908,0.091838395,0.127090714,0.125097354,0.093564785,0.107112692,0.104311529,0.094838998,0.096873559
3962,0.127344305,0.091972166,0.118697196,0.097218885,0.080265403,0.120564199,0.097949097,0.064179614,0.071916922,0.107629669
3963,0.063258841,0.107158357,0.048908641,0.104968874,0.092620784,0.077494383,0.106208839,0.110011138,0.051417036,0.076989873
3964,0.097371367,0.106879064,0.091838725,0.087545511,0.057435943,0.103730746,0.055333425,0.117804683,0.102871887,0.067137578
3965,0.090594676,0.092412583,0.097460863,0.094384021,0.079095105,0.081192423,0.096469488,0.107420574,0.071883457,0.096592932
3966,0.103504351,0.099666463,0.128335203,0.08533403,0.097347581,0.103807076,0.052554413,0.093954698,0.129071566,0.112403634
3967,0.130027535,0.057768765,0.08005357,0.099792581,0.078283001,0.070368676,0.089196052,0.148056013,0.086466807,0.08542786
3968,0.070608369,0.108136205,0.082894986,0.089825649,0.116262388,0.062593286,0.117324124,0.021786406,0.084812463,0.080766342
3969,0.092523234,0.075139383,0.04937328,0.092871677,0.063555258,0.055235955,0.071441269,0.115102038,0.115478432,0.086423489
3970,0.089516534,0.067362706,0.078770654,0.098662333,0.1015352,0.110485344,0.088342845,0.096422797,0.056118947,0.063493821
3971,0.09213538,0.060626681,0.096587072,0.080480588,0.089176859,0.108545629,0.101266175,0.099719736,0.068015325,0.087715573
3972,0.12430313,0.089124138,0.130594689,0.076541864,0.102444613,0.092494038,0.101824961,0.068808792,0.137788439,0.106734695
3973,0.089864635,0.067306817,0.080381147,0.082499541,0.119405235,0.084103,0.100455217,0.037759001,0.085544844,0.096808784
3974,0.087198825,0.098661203,0.109123159,0.085299272,0.110270426,0.075587596,0.081083015,0.074042439,0.092018433,0.04876938
3975,0.06422585,0.071152639,0.105392243,0.079704712,0.082281038,0.106735893,0.140799358,0.079261004,0.071659245,0.101651294
3976,0.07407474,0.12856782,0.107183543,0.062219409,0.105992067,0.038692209,0.080910424,0.105210877,0.085469896,0.089101812
3977,0.08824982,0.045995645,0.098759488,0.067109002,0.071168117,0.090212649,0.094579395,0.107747108,0.050509426,0.075311175
3978,0.10031422,0.100618066,0.075872003,0.096939755,0.079591045,0.087380494,0.061354778,0.176352206,0.085463736,0.08056376
3979,0.056465772,0.006838357,0.111374416,0.068649547,0.105806206,0.098715523,0.051076399,0.092590818,0.102106207,0.082219141
3980,0.02466016,0.105376674,0.110586605,0.096213986,0.11925258,0.105673923,0.095690995,0.060104027,0.108569473,0.088304312
3981,0.108324696,0.082946269,0.066592488,0.093976873,0.111867395,0.100601069,0.076782667,0.078663681,0.058501225,0.060276124
3982,0.123605861,0.057954391,0.091120694,0.050815543,0.085258558,0.068564141,0.100528526,0.105939717,0.087238775,0.124223449
3983,0.100946614,0.11372668,0.078266674,0.098969963,0.080895964,0.141037411,0.075350721,0.098159796,0.096967967,0.12794518
3984,0.103913227,0.112061366,0.108888956,0.090297409,0.071327823,0.099794166,0.089288077,0.146517075,0.077748128,0.082208127
3985,0.046341554,0.100243004,0.080700894,0.118030091,0.089829811,0.131208679,0.080220897,0.09897908,0.07180437,0.109562478
3986,0.108396351,0.051593751,0.070922186,0.070009366,0.115499212,0.116712951,0.116233353,0.047886119,0.13791393,0.098629274
3987,0.107790272,0.061130436,0.084614857,0.10714694,0.083179867,0.084188835,0.098454765,0.115283501,0.083500707,0.080165633
3988,0.084032415,0.082722479,0.069613228,0.100858786,0.124780919,0.09843647,0.088359071,0.182046054,0.08893449,0.114200819
3989,0.122169556,0.053434598,0.117946099,0.071758968,0.080697887,0.073753781,0.126055249,0.087095402,0.005675143,0.122919111
3990,0.066361077,0.055648912,0.093451765,0.071138471,0.098772286,0.089071257,0.067315807,0.082423055,0.092141022,0.100881736
3991,0.098048574,0.087076226,0.088614613,0.055377988,0.105097167,0.042381054,0.091256263,0.117874643,0.114524766,0.068618142
3992,0.075598823,0.077129873,0.083616144,0.066848869,0.082472057,0.084220266,0.066116719,0.047787083,0.099790271,0.057228231
3993,0.117269695,0.118605106,0.096342378,0.078527274,0.065739083,0.09953216,0.143791033,0.078287439,0.111616941,0.079839969
3994,0.100913907,0.072734046,0.110132556,0.059033251,0.078705933,0.055562978,0.107143996,0.106582709,0.068293799,0.092775972
3995,0.112541805,0.090546185,0.093728968,0.083402255,0.127247689,0.111564309,0.083056841,0.104597612,0.107755855,0.084633794
3996,0.10112074,0.084996473,0.10195038,0.079035338,0.128041209,0.045915059,0.050987,0.058611492,0.120830205,0.069026951
3997,0.08941175,0.07852447,0.084447132,0.108531411,0.071462768,0.087759004,0.08108264,0.030463107,0.114315308,0.09775464
3998,0.173492121,0.091246601,0.066250725,0.100633341,0.085706821,0.095150973,0.104422941,0.06412219,0.053762802,0.067429117
3999,0.089530749,0.073326084,0.160983558,0.08528276,0.074557844,0.101603836,0.033024898,0.11609147,0.051521586,0.09145347
4000,0.104900129,0.106216748,0.095543865,0.12485344,0.063897682,0.078699854,0.098837134,0.073186728,0.075188819,0.078005821
4001,0.041052574,0.088634463,0.071652445,0.085830356,0.095929601,0.141825908,0.075390755,0.084359419,0.098859051,0.059038911
4002,0.097631076,0.02270965,0.093131378,0.076014049,0.070582551,0.070335541,0.071868866,0.053747649,0.113131487,0.076202333
4003,0.095962415,0.114995301,0.066504831,0.0893337,0.093363052,0.086866462,0.132458972,0.056259545,0.109063067,0.024826959
4004,0.104528324,0.118064007,0.051200946,0.130337881,0.081014338,0.09796025,0.048401164,0.099823826,0.088579779,0.079617023
4005,0.087967864,0.089051269,0.061965099,0.153198917,0.077327511,0.085029109,0.060505167,0.110687456,0.070609825,0.08138549
4006,0.08188602,0.132933076,0.089958398,0.09110972,0.043641057,0.098789897,0.110416128,0.10176516,0.111436468,0.094801007
4007,0.076092023,0.100129835,0.097145189,0.122146313,0.092193783,0.086733219,0.090838542,0.076051608,0.082201478,0.091730742
4008,0.094836131,0.084672185,0.044831852,0.088692737,0.108567269,0.107478058,0.100307078,0.092171616,0.075206962,0.065733259
4009,0.059656942,0.072527204,0.08438339,0.136812514,0.08695759,0.100674555,0.11238703,0.117031392,0.033457924,0.088790895
4010,0.111034727,0.121539352,0.072559736,0.119085537,0.080990534,0.062413152,0.134161881,0.168265549,0.049351574,0.148120805
4011,0.114533679,0.095215893,0.079659275,0.078976788,0.089889955,0.109104796,0.084686833,0.080566395,-0.015793036,0.062351389
4012,0.073779834,0.120139361,0.089905483,0.095531869,0.086035013,0.083894456,0.085054076,0.067177707,0.121671253,0.106654359
4013,0.134282783,0.117493601,0.126204334,0.105418346,0.137091398,0.098008043,0.087851437,0.105229475,0.098500868,0.114478544
4014,0.04408677,0.090975477,0.124867458,0.099001827,0.081163474,0.104300495,0.092353229,0.080020154,0.113169738,0.107719711
4015,0.092411219,0.121489848,0.123724658,0.12274734,0.088218511,0.094308123,0.094999739,0.06925419,0.073924723,0.054353444
4016,0.114775794,0.127530592,0.103866656,0.116640495,0.07872206,0.094383976,0.098168403,0.096437979,0.034553344,0.118931264
4017,0.025606974,0.089436265,0.084791717,0.077299487,0.055454322,0.092271482,0.153806751,0.082503625,0.143067977,0.06492987
4018,0.150025994,0.104189679,0.090139576,0.097453301,0.069325322,0.092888513,0.094303916,0.116886933,0.070640559,0.089959867
4019,0.079997971,0.049767411,0.072313235,0.08094759,0.094150895,0.093364506,0.093403634,0.08118806,0.124464825,0.097596324
4020,0.08817701,0.081981755,0.175085116,0.076574619,0.13976187,0.128896803,0.077202812,0.098807418,0.126100594,0.086180923
4021,0.086738557,0.088134658,0.096580007,0.090989075,0.109540144,0.081569322,0.040622205,0.061344685,0.024328444,0.123970643
4022,0.100632734,0.094110974,0.096128455,0.067559513,0.09903644,0.076555649,0.073919602,0.059567788,0.108118329,0.071133392
4023,0.113737593,0.087538397,0.114870547,0.079439755,0.077032564,0.084417116,0.082432011,0.075580578,0.126513964,0.082864885
4024,0.115927362,0.004201792,0.081031849,0.06717413,0.095562164,0.084163318,0.100548865,0.110116618,0.102545464,0.085267023
4025,0.071573503,0.079070779,0.090250246,0.121070374,0.086991145,0.105644006,0.085369052,0.089880445,0.096815161,0.083197655
4026,0.073266508,0.09801862,0.121293409,0.033511987,0.064802813,0.089846875,0.080207546,0.119971981,0.080961192,0.052019319
4027,0.084456811,0.06419763,0.078961152,0.132353792,0.068736202,0.095569521,0.068213594,0.082521663,0.091986217,0.06420529
4028,0.080566448,0.092841802,0.095284339,0.064681652,0.085221577,0.109665879,0.078521287,0.100364717,0.077206257,0.088679089
4029,0.168198447,0.09634601,0.090759763,0.000434193,0.086161187,0.150107577,0.104897625,0.086966129,0.08672586,0.073099212
4030,0.090431449,0.135036049,0.110578525,0.11290187,0.091263817,0.07985839,0.087715746,0.106113982,0.083379962,0.117329739
4031,0.075817348,0.076050993,0.076460412,0.052863648,0.131462453,0.033308831,0.058687646,0.101529539,0.119275884,0.12256674
4032,0.086350888,0.094065658,0.111201152,0.069855451,0.063844703,0.137099058,0.102893963,0.071826836,0.059426671,0.077142719
4033,0.108775113,0.084605374,0.103459533,0.073387733,0.072955042,0.083191721,0.042362939,0.08895569,0.04492738,0.056416232
4034,0.092284493,0.094053967,0.091659723,0.068619172,0.11426928,0.095686103,0.082797842,0.111479949,0.059083945,0.087572731
4035,0.085809104,0.042737659,0.087013099,0.107844997,0.110646154,0.083421578,0.078695726,0.0878387,0.052966368,0.059898931
4036,0.087285771,0.099535614,0.113678677,0.082309917,0.080179869,0.086716473,0.105977553,0.060981184,0.077222023,0.09272087
4037,0.093383688,0.087954524,0.096862575,0.106755698,0.042197591,0.049200029,0.109734835,0.087574384,0.084804566,0.11288159
4038,0.113613885,0.095537607,0.111768725,0.095672509,0.052141583,0.069740519,0.114440197,0.056229536,0.071405967,0.064325766
4039,0.121493388,0.042970316,0.066991036,0.096851802,0.109865092,0.119671704,0.082266406,0.061062389,0.097584381,0.107305687
4040,0.126443487,0.080014759,0.056301183,0.073811534,0.031736663,0.085144444,0.108983398,0.05935173,0.074857534,0.10822163
4041,0.090407346,0.085361817,0.077535666,0.074136273,0.074419915,0.107008574,0.087964044,0.112218268,0.067777362,0.090919742
4042,0.167657715,0.079617363,0.07049376,0.042404977,0.118841863,0.107151921,0.034403746,0.062061376,0.015549869,0.013311465
4043,0.071306146,0.057915649,0.062331816,0.080589814,0.113864935,0.103780647,0.108575307,0.071347274,0.056779579,0.115587551
4044,0.095430423,0.125642007,0.080586914,0.080209773,0.069075876,0.115169444,0.066890154,0.082579173,0.088564103,0.058616025
4045,0.10944548,0.105842226,0.147269515,0.092159204,0.1250626,0.111200936,0.095586193,0.095845705,0.10429602,0.076507557
4046,0.09744475,0.062834206,0.106784708,0.117229877,0.092975353,0.07759362,0.106100583,0.043399456,0.086259555,0.066343897
4047,0.09073077,0.07151092,0.075486949,0.081847691,0.078846717,0.098245375,0.079162022,0.069032234,0.061874792,0.083834523
4048,0.149095503,0.108911086,0.088239235,0.076466777,0.107341346,0.097787563,0.094486194,0.084610481,0.080871471,0.10632891
4049,0.087763644,0.099565728,0.092181182,0.05065828,0.074108525,0.068060862,0.154406931,0.105911521,0.091371973,0.051643115
4050,0.124295135,0.103447882,0.082283827,0.051988257,0.101299624,0.121523448,0.047644253,0.0355997,0.036927469,0.05553794
4051,0.106149928,0.083892449,0.08658645,0.082968476,0.063226073,0.101967413,0.080050963,0.043338936,0.095044844,0.110417138
4052,0.083093207,0.085723154,0.066613418,0.104707555,0.089764439,0.085780675,0.035962236,0.098114692,0.083263006,0.093251221
4053,0.106559988,0.115279008,0.084413598,0.080979831,0.131778057,0.081535912,0.081087375,0.086625169,0.075461386,0.081594648
4054,0.031292149,0.127146795,0.116081309,0.089939994,0.092135817,0.089054967,0.065245371,0.080492521,0.081320957,0.068728519
4055,0.097351504,0.083973231,0.079289047,0.113618501,0.127382958,0.127755768,0.124382916,0.08956706,0.087515263,0.099094523
4056,0.101701015,0.08139575,0.124087857,0.092382215,0.102111919,0.062345953,0.077517234,0.12843571,0.117042529,0.075365511
4057,0.075642699,0.055676953,0.099389893,0.1149132,0.086640772,0.092950939,0.056193807,0.081153163,0.088401526,0.091029767
4058,0.078537538,0.116516691,0.107682194,0.093285447,0.100617174,0.093302354,0.069908483,0.098405117,0.067042501,0.092975376
4059,0.076090858,0.072050509,0.076120792,0.056758173,0.062800616,0.0750626,0.087019311,0.108263969,0.06897431,0.081181783
4060,0.094066499,0.101476927,0.06090159,0.084241896,0.077142849,0.11569525,0.08677282,0.073529366,0.094246449,0.075341401
4061,0.059479351,0.107898555,0.063247237,0.113568439,0.122109644,0.093903575,0.063000798,0.047995838,0.084227386,0.138203967
4062,0.078622471,0.099825569,0.107794642,0.072838795,0.100236291,0.055268723,0.078414557,0.110516262,0.085744237,0.141402941
4063,0.059137701,0.081376237,0.08765523,0.090023994,0.093803071,0.068028966,0.091739768,0.050572185,0.078381064,0.095061174
4064,0.127096222,0.085424792,0.030951266,0.060720131,0.09293467,0.104179373,0.093971085,0.152888573,0.069669816,0.101532356
4065,0.079035794,0.100573861,0.066566499,0.10723774,0.079663962,0.077405012,0.082069945,0.112212108,0.126403246,0.08298961
4066,0.070213731,0.097619569,0.100156951,0.100537989,0.070504985,0.063920672,0.099718525,0.102241694,0.10855653,0.078045661
4067,0.090365504,0.09000398,0.097721039,0.102144993,0.143495674,0.095793577,0.080173995,0.152505326,0.077384847,0.108050295
4068,0.098401239,0.06990491,0.073834531,0.079571838,0.096077173,0.116396476,0.073219474,0.097741041,0.100840692,0.09458505
4069,0.109132377,0.077365253,0.079244873,0.085861833,0.097715083,0.095244309,0.102176175,0.095616909,0.081345239,0.088493598
4070,0.096099228,0.116907962,0.110114103,0.073155655,0.093813503,0.126672451,0.074655267,0.092273578,0.081573955,0.107574697
4071,0.09975154,0.07479426,0.066536535,0.071326699,0.139766416,0.11396749,0.101632817,0.072058197,0.101832388,0.075538141
4072,0.121220057,0.057312693,0.079119371,0.10667376,0.09941744,0.068097107,0.125552688,0.089290759,0.071788468,0.061982505
4073,0.095968788,0.090379008,0.055378557,0.11326011,0.077205727,0.113255124,0.106823645,0.090033192,0.072032076,0.078879637
4074,0.109944898,0.113514428,0.108696082,0.080762807,0.068454978,0.110778371,0.088055873,0.116648675,-0.004387048,0.076838517
4075,0.112035299,0.080716778,0.043819005,0.075226599,0.093928598,0.100108964,0.078614402,0.097017393,0.078518134,0.083989817
4076,0.117956562,0.109322141,0.086996486,0.113550702,0.089100541,0.107464994,0.140537662,0.131268961,0.089247726,0.088857114
4077,0.094120259,0.098871702,0.073056425,0.057969537,0.10561088,0.098258472,0.086901734,0.102413956,0.095042109,0.073663208
4078,0.106867227,0.10705416,0.084036252,0.063049673,0.033474654,0.091543418,0.052431817,0.11889014,0.08697592,0.067598641
4079,0.095658654,0.073481301,0.08270517,0.088893772,0.085630458,0.086837632,0.088707949,0.069643965,0.087199726,0.085564337
4080,0.052519502,0.111253521,0.108107128,0.102730591,0.122754621,0.127665331,0.114579176,0.031098052,0.072813955,0.100959583
4081,0.079440718,0.090491338,0.094292787,0.077725898,0.081654486,0.09092296,0.057153722,0.105178878,0.136553055,0.084676352
4082,0.0917013,0.078009849,0.056685706,0.117337098,0.145117856,0.102411059,0.104843456,0.07561074,0.121004918,0.079817516
4083,0.06445641,0.176203469,0.08659625,0.089107954,0.062490628,0.111262898,0.092912544,0.04732999,0.080882519,0.051247623
4084,0.079580291,0.103486191,0.107606506,0.092384495,0.119685216,0.054556338,0.083387727,0.050695103,0.091066884,0.067047425
4085,0.115814807,0.079051,0.062738149,0.136292513,0.066508928,0.114029151,0.107835256,0.094781468,0.098483239,0.093945816
4086,0.096671366,0.110158486,0.093582456,0.041934076,0.081011943,0.075771755,0.093714657,0.138866229,0.099205412,0.117460804
4087,0.100724278,0.090372632,0.080430923,0.090172859,0.098406714,0.073001504,0.08941098,0.08986219,0.081104772,0.064898317
4088,0.071211245,0.064501982,0.10555137,0.114255824,0.109315453,0.130182225,0.119493602,0.073086242,0.067540847,0.097435099
4089,0.098240819,0.102958917,0.090155026,0.111366938,0.064634887,0.087517728,0.104176273,0.097108955,0.112278149,0.04780722
4090,0.091324406,0.083010249,0.073009657,0.122953586,0.09296896,0.074410511,0.102400072,0.099968117,0.07820892,0.092242691
4091,0.116712791,0.112371315,0.086948941,0.078488298,0.100450479,0.056168373,0.10145244,0.096236674,0.101955121,0.076417657
4092,0.106797397,0.075815971,0.055138949,0.093984748,0.105361361,0.097727888,0.062182183,0.127217484,0.107661664,0.118662532
4093,0.07436015,0.121083845,0.089766407,0.036841544,0.073310954,0.150850045,0.093169003,0.071768853,0.122507598,0.074195295
4094,0.056384727,0.074413998,0.08816383,0.113266985,0.086367263,0.126087483,0.104141493,0.096139292,0.066742671,0.03364525
4095,0.159121844,0.104366522,0.098271816,0.01173033,0.074080209,0.131569102,0.088605666,0.109537707,0.090659702,0.107165464
4096,0.062045062,0.076276014,0.128777448,0.080822304,0.082949849,0.097607629,0.085758838,0.115491138,0.087793391,0.090507379
4097,0.104204855,0.093260398,0.065292951,0.159578809,0.080835248,0.108059381,0.104643813,0.077130843,0.086968175,0.063024494
4098,0.066425501,0.062950924,0.068822005,0.071254132,0.063842118,0.062009232,0.030337248,0.043963382,0.112359524,0.155667276
4099,0.055255845,0.123453605,0.077429722,0.05353165,0.098226333,0.099163991,0.088089948,0.124697924,0.074252132,0.040378336
4100,0.071039758,0.113468313,0.040264808,0.106466649,0.105372133,0.091237771,0.072681377,0.150722092,0.111627196,0.107279017
4101,0.076829751,0.124745804,0.101479625,0.077723997,0.091728386,0.094445159,0.129987128,0.09697762,0.053623337,0.027668813
4102,0.054073711,0.093856532,0.109929024,0.07596197,0.053795559,0.180171228,0.08451548,0.092584443,0.098749354,0.065220357
4103,0.10358161,0.077517295,0.082453413,0.100794366,0.067158321,0.106588224,0.117587255,0.022755154,0.077766615,0.127513724
4104,0.103033534,0.101325589,0.061393666,0.077162925,0.087037317,0.119182944,0.071613425,0.079610253,0.085932083,0.120137922
4105,0.095927619,0.088129917,0.083679717,0.106719059,0.079728606,0.137715783,0.075063337,0.099604703,0.050355255,0.039647192
4106,0.098692021,0.095476642,0.078285637,0.051030492,0.074381931,0.054500412,0.096966963,0.101641691,0.081496566,0.093357572
4107,0.034924436,0.148398204,0.057392834,0.066413514,0.094601743,0.11059208,0.072990497,0.079230773,0.075195108,0.042029148
4108,0.095729034,0.048981651,0.079981493,0.064204019,0.071153636,0.086426088,0.092272207,0.092098054,0.089730879,0.120542833
4109,0.068061968,0.105734612,0.088374706,0.022197405,0.114575299,0.099599843,0.098141496,0.07943883,0.087002085,0.089221741
4110,0.114238423,0.080134074,0.086019363,0.074762602,0.101801779,0.109645347,0.097043549,0.060559797,0.09739928,0.090423432
4111,0.07593868,0.100773344,0.112661848,0.136745099,0.080638765,0.073813982,0.126181537,0.090411634,0.088986285,0.066865392
4112,0.092920386,0.084815842,0.09838111,0.093760502,0.076575475,0.078769082,0.05826587,0.07314471,0.089474218,0.078477482
4113,0.055981676,0.114905261,0.110480699,0.116000194,0.063261488,0.079911751,0.070039274,0.098639917,0.086086422,0.083141316
4114,0.102204525,0.112274747,0.062367693,0.101927696,0.044504495,0.071955513,0.13331428,0.10086252,0.079456351,0.063094493
4115,0.086096638,0.07659464,0.090275094,0.082999031,0.083537473,0.077198072,0.06877363,0.083743799,0.096008315,0.084371653
4116,0.091488755,0.060072817,0.083222516,0.087245626,0.111266807,0.105631408,0.08846752,0.050010355,0.079464248,0.083143909
4117,0.150028001,0.104138934,0.121370044,0.11101139,0.128364174,0.118933968,0.092481425,0.0310756,0.091193408,0.059033248
4118,0.080598003,0.091383615,0.094377601,0.084840744,0.101357913,0.093135259,0.070393041,0.081301041,0.142699137,0.062261855
4119,0.101727668,0.093317505,0.125621053,0.083104511,0.103702751,0.015575648,0.107393045,0.063133725,0.085993804,0.100466735
4120,0.077740929,0.098111965,0.098399271,0.103882624,0.069305983,0.107843411,0.094030781,0.122537743,0.086598527,0.097874914
4121,0.068766808,0.070787188,0.130772574,0.109018199,0.049856102,0.062590465,0.111644204,0.085418161,0.077461504,0.096974738
4122,0.12312342,0.107866783,0.06028721,0.096886422,0.096742561,0.0900875,0.08956548,0.073869926,0.095033163,0.088283658
4123,0.086597655,0.099100178,0.050910732,0.148259957,0.045162677,0.101390724,0.09237589,0.071857892,0.101851355,0.053932719
4124,0.118439343,0.071208485,0.058396392,0.076341893,0.116081155,0.100051209,0.093789525,0.080899238,0.067424697,0.126081485
4125,0.075932219,0.13066947,0.026639663,0.09300615,0.076305177,0.096394505,0.112155072,0.102036551,0.104685948,0.070470123
4126,0.087165758,0.088309296,0.075354885,0.081254228,0.141179837,0.017466463,0.113981373,0.063226004,0.074022837,0.095828554
4127,0.091936169,0.054443262,0.106646342,0.094105197,0.11422349,0.145055767,0.129479689,0.112181278,0.156121748,0.078780101
4128,0.054587565,0.053164056,0.093186883,0.080090781,0.07394774,0.100341367,0.121736017,0.069300174,0.088341756,0.082421303
4129,0.099485424,0.109655418,0.06699793,0.111931522,0.104360415,0.094801871,0.050589444,0.089836161,0.074819014,0.098844008
4130,0.095930996,0.085156438,0.061249511,0.101657139,0.101993896,0.130140465,0.058240382,0.091710702,0.090907481,0.083194063
4131,0.069592605,0.090392172,0.092683581,0.113951092,0.088617188,0.062039041,0.086332071,0.117086927,0.064535129,0.080016332
4132,0.098267208,0.100810785,0.083475934,0.092490549,0.044509017,0.062073419,0.12788875,0.122933236,0.082366023,0.10459599
4133,0.082640318,0.112567372,0.102898025,0.081911289,0.08279499,0.066038054,0.098944384,0.073855491,0.108307995,0.072759312
4134,0.098910458,0.084427904,0.101215862,0.10198866,0.105143342,0.122483425,0.032233325,0.099069088,0.079452995,0.106034639
4135,0.0513863,0.083464298,0.042046902,0.08148336,0.124685353,0.132142814,0.107977144,0.081562104,0.104551742,0.061804032
4136,0.068632655,0.032257211,0.03849464,0.070441872,0.112498805,0.078323197,0.077036481,0.096568691,0.060017573,0.068204137
4137,0.098161863,0.045264658,0.073026022,0.068453402,0.078505909,0.073805815,0.059647339,0.112337631,0.104843367,0.094973083
4138,0.09318262,0.171414201,0.081577301,0.08037247,0.054305194,0.109093386,0.01086812,0.086064179,0.083211307,0.081442306
4139,0.074640427,0.095533278,0.081133025,0.061265263,0.124450438,0.132879444,0.061357266,0.09545386,0.076976784,0.088642379
4140,0.115676563,0.095877735,0.102558236,0.058860644,0.071809047,0.086890878,0.096693573,0.099787452,0.066187892,0.137672677
4141,0.095400494,0.104267186,0.057624664,0.082676965,0.115135535,0.091905329,0.088219438,0.059961865,0.106487728,0.08378196
4142,0.152203722,0.072817011,0.070914752,0.088312194,0.073179403,0.112753215,0.12206274,0.113637224,0.13777154,0.136868892
4143,0.066087384,0.060851787,0.122999267,0.098345743,0.094384958,0.080247275,0.10019356,0.045511644,0.109301311,0.085065677
4144,0.014302962,0.094690172,0.0489146,0.071485974,0.087644097,0.095089458,0.066556467,0.081320782,0.112286888,0.098942216
4145,0.044591163,0.116679967,0.111904071,0.103444256,0.08443414,0.116367593,0.100721936,0.081688433,0.072088025,0.088705286
4146,0.107471522,0.106009939,0.056729429,0.107464806,0.087073725,0.081316763,0.083316396,0.092248347,0.123429522,0.095460227
4147,0.084380157,0.059770942,0.067178355,0.116100116,0.080695892,0.055910569,0.101530415,0.105988068,0.093351367,0.079296951
4148,0.057995308,0.062701059,0.087455187,0.066598887,0.087773452,0.080418114,0.08321827,0.039266966,0.077164659,0.076128882
4149,0.083893832,0.081893156,0.105317801,0.083562602,0.055613,0.071216233,0.109276749,0.068040257,0.107656736,0.093941341
4150,0.079946416,0.078700125,0.090828174,0.091876365,0.102200253,0.107250129,0.081618745,0.095839386,0.068356606,0.112229026
4151,0.055628521,0.07719984,0.123116427,0.067410242,0.101142289,0.070081453,0.06121111,0.056057902,0.085913157,0.037976122
4152,0.093155583,0.115378277,0.09380607,0.030429367,0.041737611,0.093512195,0.092793796,0.08875967,0.070256631,0.057697607
4153,0.081722647,0.112581925,0.074511978,0.033893795,0.091264196,0.090947269,0.064548061,0.100640539,0.112991498,0.03909071
4154,0.066584754,0.062550607,0.078500913,0.129585577,0.092874237,0.083780234,0.103656729,0.065407555,0.087877407,0.099606638
